Date,Open,High,Low,Close,Volume,stock
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
2018-05-11,433.44855655160154,437.88794463972954,431.902512588023,436.982421875,8774740,RELIANCE.NS
2018-05-14,438.175110737556,438.175110737556,431.4386980924482,435.81182861328125,5642499,RELIANCE.NS
2018-05-15,434.2436605785683,441.7309939178403,431.4165743385117,432.43255615234375,10501479,RELIANCE.NS
2018-05-16,430.24602450349516,430.24602450349516,420.7267267971373,422.3611145019531,18840763,RELIANCE.NS
2018-05-17,423.7747203618942,424.06183737851205,415.88980946935794,417.5904846191406,10353948,RELIANCE.NS
2018-05-18,417.70086764500707,421.19053176549426,411.69331996725697,412.5105285644531,11440117,RELIANCE.NS
2018-05-21,411.1411579111766,413.32772307835273,407.3201756052975,411.40618896484375,14491208,RELIANCE.NS
2018-05-22,412.20132350955527,412.5767841797532,408.6012003111627,409.3742370605469,11310073,RELIANCE.NS
2018-05-23,409.0429212216042,409.0429212216042,401.59973017681125,402.9691162109375,9991028,RELIANCE.NS
2018-05-24,403.7421481005316,406.8342655956632,402.0415026448969,404.5593566894531,11632489,RELIANCE.NS
2018-05-25,404.625603248716,407.8944080266636,403.94093969597446,406.74591064453125,17782410,RELIANCE.NS
2018-05-28,408.55703635744806,409.4846745771807,405.55326247622156,406.5692443847656,11369679,RELIANCE.NS
2018-05-29,407.0551624642299,409.9263913130622,403.91887306285525,405.2661437988281,17878384,RELIANCE.NS
2018-05-30,404.11759079268506,407.8060277396429,400.47329619666647,404.66973876953125,13105124,RELIANCE.NS
2018-05-31,406.8342606645501,407.408524108165,403.98511782951005,406.9888916015625,37080158,RELIANCE.NS
2018-06-01,406.3925489987045,413.34982076599186,405.707855936696,411.0528259277344,19174278,RELIANCE.NS
2018-06-04,412.31177019024113,416.99410374954715,411.05284310965135,415.6026611328125,12250151,RELIANCE.NS
2018-06-05,416.463991061914,421.85310298050405,415.66886845432936,418.60638427734375,17436812,RELIANCE.NS
2018-06-06,418.3192690934185,422.294823173803,416.39773506993396,421.58807373046875,9164022,RELIANCE.NS
2018-06-07,421.8089347789721,431.12945848865303,421.61016149716374,429.0754089355469,14999572,RELIANCE.NS
2018-06-08,426.8667947900904,435.7897432192137,424.3268252860924,434.8179626464844,14289325,RELIANCE.NS
2018-06-11,436.0326920094839,441.7089210907855,432.47674081206156,434.0669860839844,15018718,RELIANCE.NS
2018-06-12,434.39830141984623,441.7310339831951,433.028944759509,440.47210693359375,16285583,RELIANCE.NS
2018-06-13,441.73103207621193,444.3372593399646,437.0928704964789,442.8353576660156,12962502,RELIANCE.NS
2018-06-14,440.6045767284937,446.94341264998974,436.16518888890295,445.2427673339844,11997529,RELIANCE.NS
2018-06-15,444.3814517460582,452.1117312323721,441.3997636694587,448.0036315917969,24705890,RELIANCE.NS
2018-06-18,445.61822691585996,450.76439366581286,444.82310431577235,448.59991455078125,12363932,RELIANCE.NS
2018-06-19,447.87108648190514,448.26866255819596,438.9260228427197,439.9862060546875,13881382,RELIANCE.NS
2018-06-20,439.9641257570585,451.846706381027,439.456149519363,450.234375,15735681,RELIANCE.NS
2018-06-21,452.08957502871027,457.6333177816928,451.13985099696606,455.84429931640625,22988909,RELIANCE.NS
2018-06-22,454.27615462354066,454.6295588363348,445.4636365066074,447.2526550292969,35370008,RELIANCE.NS
2018-06-25,446.7667785132994,449.0196015812494,442.74702267208113,443.6967468261719,11369371,RELIANCE.NS
2018-06-26,444.3813927967452,444.3813927967452,430.7981685744807,432.43255615234375,17649122,RELIANCE.NS
2018-06-27,435.1231946488491,438.1915151045293,428.09718161759685,429.4979553222656,19595831,RELIANCE.NS
2018-06-28,427.7858611664616,430.6763127931449,418.136229723001,420.2040100097656,18770484,RELIANCE.NS
2018-06-29,422.04943158143715,433.78910673648994,422.0049644642282,432.43280029296875,17425606,RELIANCE.NS
2018-07-02,432.38830337654383,432.38830337654383,425.56242324944884,427.16326904296875,14570004,RELIANCE.NS
2018-07-03,429.1198998718936,435.1009050872301,427.0521196066898,431.9214172363281,11084063,RELIANCE.NS
2018-07-04,432.1437740285319,441.12639907146564,431.7880370826304,440.281494140625,10938521,RELIANCE.NS
2018-07-05,443.34981193687685,448.4192118099807,426.2739636774319,428.8975830078125,40946479,RELIANCE.NS
2018-07-06,429.00877509721016,437.1242620655491,428.8976072959262,434.70074462890625,20039239,RELIANCE.NS
2018-07-09,438.9474262802375,444.6838326326574,437.3465507448553,443.3942565917969,11309207,RELIANCE.NS
2018-07-10,445.90671311160025,457.35732207415697,444.6838377303352,456.1122131347656,22846197,RELIANCE.NS
2018-07-11,455.8009512965808,462.871430694699,452.62146337592776,461.9375915527344,18953870,RELIANCE.NS
2018-07-12,464.40560826922024,488.7075721588302,463.6274039826492,481.3035888671875,52736376,RELIANCE.NS
2018-07-13,480.4809325754795,493.1544176396645,480.25856729725484,489.0633239746094,39301408,RELIANCE.NS
2018-07-16,489.06329229912666,493.10991858331136,477.1679825840221,478.5687561035156,14427529,RELIANCE.NS
2018-07-17,479.5025889207394,487.3512425641995,475.6338311509926,485.7503967285156,14150770,RELIANCE.NS
2018-07-18,488.4407718955738,491.19782241037757,479.0579423423618,485.8393859863281,10241565,RELIANCE.NS
2018-07-19,486.1728594548824,495.82249113607037,483.0823057277265,491.3089599609375,11885426,RELIANCE.NS
2018-07-20,495.11101288806327,506.2725561540274,494.4439764454092,501.8924560546875,17538801,RELIANCE.NS
2018-07-23,502.403754761886,502.403754761886,494.977568722211,498.17926025390625,12779803,RELIANCE.NS
2018-07-24,498.9353103502395,501.0475281307351,492.4429033591059,494.02154541015625,9775749,RELIANCE.NS
2018-07-25,493.59904437666785,499.37994740341486,491.01989235104503,495.88916015625,13014255,RELIANCE.NS
2018-07-26,493.6435534065623,498.71298302734516,492.62077999556044,493.88812255859375,14053674,RELIANCE.NS
2018-07-27,497.8235911429957,505.78344299583443,494.5551688118055,502.42608642578125,14610585,RELIANCE.NS
2018-07-30,502.4927725156618,514.6326526970478,501.60343010031596,512.009033203125,30344461,RELIANCE.NS
2018-07-31,511.8311132473274,529.351632016895,510.11909958563047,527.39501953125,30350826,RELIANCE.NS
2018-08-01,529.3517334520661,534.9103021600745,527.1283178425945,530.2188720703125,21227054,RELIANCE.NS
2018-08-02,529.840851084874,529.840851084874,518.4791758845154,519.54638671875,13668930,RELIANCE.NS
2018-08-03,522.5035889692016,526.2834131049905,520.0800417489592,523.3707275390625,14536058,RELIANCE.NS
2018-08-06,523.2594472476418,531.8418379748372,522.6591708754345,530.3299560546875,8785462,RELIANCE.NS
2018-08-07,531.3527661969772,534.2432477903697,523.3929140879111,526.5946655273438,8879612,RELIANCE.NS
2018-08-08,526.9503533662355,543.6259970843528,526.9503533662355,541.4915161132812,17307566,RELIANCE.NS
2018-08-09,543.1813957338118,547.7171609592524,538.9569003653997,541.602783203125,14976885,RELIANCE.NS
2018-08-10,538.512163946647,540.2909079972662,534.6434060260635,535.48828125,7833494,RELIANCE.NS
2018-08-13,532.5311623692227,533.5984326141039,525.9276466509217,528.1510620117188,10211072,RELIANCE.NS
2018-08-14,529.1738266928132,541.2692399802731,526.6391413928889,538.3343505859375,11592139,RELIANCE.NS
2018-08-16,535.065912895792,540.7356191605268,531.6195626479612,533.9763793945312,13086024,RELIANCE.NS
2018-08-17,537.6228839359978,540.4688988086857,533.6429870062055,535.288330078125,8379864,RELIANCE.NS
2018-08-20,537.1337178399895,549.9850731255262,537.0225203436052,549.1401977539062,16639535,RELIANCE.NS
2018-08-21,550.1851129422862,556.5218255922935,545.6270849879666,554.6096801757812,15923396,RELIANCE.NS
2018-08-23,554.2094426675111,566.5271896535445,550.6964812369201,564.50390625,17429373,RELIANCE.NS
2018-08-24,562.6363688974765,569.1732145017547,560.3240189852007,568.083740234375,14550512,RELIANCE.NS
2018-08-27,568.9285048170726,576.2435533831324,568.639498239739,574.3092041015625,12188510,RELIANCE.NS
2018-08-28,576.3102909797232,588.3167689804493,575.8656198023589,586.5380249023438,19018790,RELIANCE.NS
2018-08-29,585.3373565772522,590.984858666815,573.731141940907,575.5098266601562,24230135,RELIANCE.NS
2018-08-30,575.242954781577,576.821626333055,564.9485510478639,566.727294921875,21545859,RELIANCE.NS
2018-08-31,564.7485403277129,564.7485403277129,549.8961059459455,552.1417846679688,33479841,RELIANCE.NS
2018-09-03,553.6313754210861,559.3678113787188,545.2045899451549,546.5831298828125,26686176,RELIANCE.NS
2018-09-04,549.2512029558178,557.9892580276016,546.5164457567754,552.2750854492188,19333815,RELIANCE.NS
2018-09-05,552.5196563733415,557.0332171292616,537.4004211508131,545.6270751953125,22584608,RELIANCE.NS
2018-09-06,547.027893644338,562.8364010140253,544.8934123881183,560.9242553710938,24487897,RELIANCE.NS
2018-09-07,562.4805808966339,569.795629282917,557.855882086477,568.57275390625,23389269,RELIANCE.NS
2018-09-10,566.9718986178387,567.8613003399703,555.8992894737322,558.4562377929688,15440786,RELIANCE.NS
2018-09-11,559.8570479349355,564.0370762282482,548.8511084806238,550.38525390625,23787332,RELIANCE.NS
2018-09-12,556.6552235458823,559.7235733645063,546.4497530077666,556.966552734375,17642490,RELIANCE.NS
2018-09-14,560.0348993863038,567.2387511887387,554.8098641786469,557.255615234375,17233514,RELIANCE.NS
2018-09-17,556.1884690505967,556.1884690505967,543.2259157041547,545.1380615234375,14773803,RELIANCE.NS
2018-09-18,545.1824981973072,551.1412709561027,540.0019297976493,541.2470092773438,16660044,RELIANCE.NS
2018-09-19,544.2930427848416,544.2930427848416,534.0653677334085,538.4010009765625,24642640,RELIANCE.NS
2018-09-21,542.0695335384364,550.2517196574046,526.2832931277133,541.4025268554688,41713856,RELIANCE.NS
2018-09-24,540.0463520378486,551.3635607528108,535.6217251185999,547.872802734375,22098277,RELIANCE.NS
2018-09-25,549.4069144522583,553.6314093860151,531.3971974021459,547.2279663085938,21250513,RELIANCE.NS
2018-09-26,550.9633146880527,557.6112971297255,545.6938128793007,556.4773559570312,13992341,RELIANCE.NS
2018-09-27,558.078207492442,561.6356954516958,550.2962248448159,557.5223388671875,23642923,RELIANCE.NS
2018-09-28,560.2572142066184,565.5045124646996,554.6541789890709,559.3900756835938,24220992,RELIANCE.NS
2018-10-01,559.278908851697,559.278908851697,535.3993542498139,547.7171020507812,16039441,RELIANCE.NS
2018-10-03,546.738821611623,551.2301191999461,533.6428696596937,535.8884887695312,16135428,RELIANCE.NS
2018-10-04,528.9514452869764,529.3516493467371,491.82033332907014,499.04644775390625,50774608,RELIANCE.NS
2018-10-05,488.9299261248213,495.9559090483925,461.64854708088967,466.40667724609375,47998260,RELIANCE.NS
2018-10-08,466.9180941850017,496.71189612404964,456.04555667950297,493.3323059082031,53983473,RELIANCE.NS
2018-10-09,498.77965656282095,499.51339370697957,480.7922023836776,484.7276611328125,24042005,RELIANCE.NS
2018-10-10,486.4396979554879,496.2005278332912,482.170735613099,490.08612060546875,20784941,RELIANCE.NS
2018-10-11,473.14367076089087,495.7113578938818,463.80530825210366,483.7271423339844,28926389,RELIANCE.NS
2018-10-12,491.3534231595213,502.0480617036656,489.99714639878323,500.9585876464844,19814528,RELIANCE.NS
2018-10-15,502.4483009152021,510.0079488528521,497.22329553432496,506.8284606933594,19406012,RELIANCE.NS
2018-10-16,509.6078074846475,519.1240098897304,506.9396611967366,517.523193359375,16358598,RELIANCE.NS
2018-10-17,524.2822865768344,524.4378918068329,506.93957609155115,511.96453857421875,27967162,RELIANCE.NS
2018-10-19,489.1522741167524,494.0438057632177,475.92291995334614,489.7303466796875,55606079,RELIANCE.NS
2018-10-22,493.59911030596476,495.73359146893216,470.18651819439566,472.5433349609375,28798142,RELIANCE.NS
2018-10-23,468.1409486618189,473.45491775221717,464.0943221349092,469.0080871582031,23128845,RELIANCE.NS
2018-10-24,477.9906578094135,478.4575922144924,458.6469279174306,465.02813720703125,29869514,RELIANCE.NS
2018-10-25,460.6924755387042,462.76025581761445,451.9766535752421,458.3800964355469,30833933,RELIANCE.NS
2018-10-26,459.313974169843,470.03087663847646,454.4669393430194,464.6501770019531,20085933,RELIANCE.NS
2018-10-29,465.1393515578372,486.41746250580826,465.1393515578372,483.7271423339844,16781215,RELIANCE.NS
2018-10-30,482.7043694186667,482.7043694186667,467.85190581865646,470.0308837890625,19263668,RELIANCE.NS
2018-10-31,470.9201755381668,473.96626203573976,465.58397319899746,471.92071533203125,35999348,RELIANCE.NS
2018-11-01,474.87789438563414,474.87789438563414,466.9180723860056,469.69732666015625,20552752,RELIANCE.NS
2018-11-02,474.4776703553768,480.70324478770397,472.7656269969736,477.99066162109375,36739798,RELIANCE.NS
2018-11-05,477.3459192459683,485.9060772219518,473.58832891195686,484.8388366699219,16585905,RELIANCE.NS
2018-11-06,486.4841364998654,494.4884552638269,485.4168959769588,490.9754638671875,18886485,RELIANCE.NS
2018-11-07,495.82251539264945,495.82251539264945,492.1316553971387,493.9103698730469,2808599,RELIANCE.NS
2018-11-09,491.9315321822815,495.28888863484895,482.482002474835,486.23956298828125,23712291,RELIANCE.NS
2018-11-12,488.12949307154554,488.61863138641775,477.8350580562082,480.2585754394531,12690610,RELIANCE.NS
2018-11-13,477.5905059898117,490.4863273280188,475.8339953367159,488.90771484375,14899604,RELIANCE.NS
2018-11-14,491.397916165827,494.7775063085712,482.70435680899146,488.24066162109375,17034346,RELIANCE.NS
2018-11-15,487.7960235191034,490.48634380621,483.1490607837767,487.7515563964844,14943663,RELIANCE.NS
2018-11-16,488.2406564074806,502.47055010879194,487.862685894898,501.33660888671875,24131016,RELIANCE.NS
2018-11-19,503.78235976463816,512.1424156344762,502.9374845012898,511.386474609375,15987574,RELIANCE.NS
2018-11-20,509.16306710824983,514.0101019045014,502.4927616626139,505.783447265625,12511640,RELIANCE.NS
2018-11-21,505.82790977537366,509.38539806480344,492.28728602135544,494.888671875,16422494,RELIANCE.NS
2018-11-22,495.6001846268527,500.42501559270096,489.1967412087544,490.41961669921875,12670591,RELIANCE.NS
2018-11-26,493.15441165226196,496.93420575564187,487.99607751479056,493.4879150390625,13969873,RELIANCE.NS
2018-11-27,492.665259836989,502.4927604495133,491.5757857200251,501.6923522949219,14896607,RELIANCE.NS
2018-11-28,503.582165544558,514.8327014984241,500.8474083735428,512.5648193359375,17507771,RELIANCE.NS
2018-11-29,516.2780063151897,524.6825297903242,515.833335098231,519.6131591796875,27640198,RELIANCE.NS
2018-11-30,521.3028304362663,527.3950032870343,516.8560002063974,519.1906127929688,23443212,RELIANCE.NS
2018-12-03,522.459029076167,522.459029076167,510.71935465234606,514.254638671875,12182825,RELIANCE.NS
2018-12-04,514.9438646549513,514.9438646549513,507.91788225758813,512.4091796875,11358720,RELIANCE.NS
2018-12-05,508.60714382085075,515.2996524235381,506.62826814892566,513.676513671875,12729759,RELIANCE.NS
2018-12-06,510.9417181505975,510.9417181505975,497.2677235013036,499.6690368652344,12831451,RELIANCE.NS
2018-12-07,502.2481460146356,505.5832388629861,492.8652883151784,504.1824951171875,15779984,RELIANCE.NS
2018-12-10,493.5990516093164,495.51119694132535,481.6370710318878,484.8165588378906,20521072,RELIANCE.NS
2018-12-11,474.0329833745023,490.08608789212525,469.1414816662142,488.0627746582031,29518062,RELIANCE.NS
2018-12-12,488.7075441891058,495.1554840289615,483.7048747236817,493.8214111328125,27572962,RELIANCE.NS
2018-12-13,501.6034523713644,501.6034523713644,486.9511198474146,492.2873229980469,20337275,RELIANCE.NS
2018-12-14,490.5307660526879,495.7780344633259,485.50583323480475,494.577392578125,15795834,RELIANCE.NS
2018-12-17,496.24496134000356,503.8268127278275,494.2661152259523,502.4482727050781,11077711,RELIANCE.NS
2018-12-18,499.5134048391006,506.4949207487541,498.26826611692326,505.3387756347656,12841994,RELIANCE.NS
2018-12-19,507.6066460281099,510.1857982819545,503.91575643785916,505.5166320800781,16118419,RELIANCE.NS
2018-12-20,498.49060945378,503.60450641252686,496.33392442719014,501.8035583496094,12609700,RELIANCE.NS
2018-12-21,500.26932244943106,503.04860635781375,487.3735021084379,489.2411804199219,18115814,RELIANCE.NS
2018-12-24,489.5524887743134,490.5752622459267,483.1712787781089,484.32745361328125,9065704,RELIANCE.NS
2018-12-26,482.8377462721944,489.15225520609124,473.87735473417604,488.41851806640625,15771193,RELIANCE.NS
2018-12-27,492.3539531107081,501.15870931046913,490.93097570261085,498.13482666015625,27294221,RELIANCE.NS
2018-12-28,500.4916832889124,504.82737590371954,498.57953776326934,500.5139465332031,16768547,RELIANCE.NS
2018-12-31,502.9151744966989,504.204780200027,496.3560969298755,498.60174560546875,15799099,RELIANCE.NS
2019-01-01,500.3805422248043,501.29214786232393,493.64356580482286,498.4906005859375,9746670,RELIANCE.NS
2019-01-02,495.60015556027656,501.15872336812794,489.5969165762727,491.99822998046875,15628818,RELIANCE.NS
2019-01-03,492.4873615561272,495.64461591671386,484.74987540635277,485.92828369140625,16288287,RELIANCE.NS
2019-01-04,487.9960714293212,491.13109227912537,480.74772345630646,488.5519104003906,18516544,RELIANCE.NS
2019-01-07,492.2650356863747,497.3566691059738,489.59691956022573,491.2644958496094,12060290,RELIANCE.NS
2019-01-08,491.4201337699942,493.57684836932714,487.3735072802789,491.22003173828125,12304389,RELIANCE.NS
2019-01-09,494.4884553327521,496.7118706154236,488.5741504955051,493.9325866699219,12614237,RELIANCE.NS
2019-01-10,492.59853351611844,494.04377419977465,490.4862860716892,492.48736572265625,8925160,RELIANCE.NS
2019-01-11,492.5318235825745,495.2888738615876,484.08283396366215,488.28509521484375,14139060,RELIANCE.NS
2019-01-14,486.9288102781438,489.3745610158149,483.10451958201276,487.729248046875,8994060,RELIANCE.NS
2019-01-15,491.37565675274993,503.38213462554216,491.37565675274993,502.3371276855469,22011407,RELIANCE.NS
2019-01-16,504.7161611262395,509.1630510728316,502.64841043601535,505.1164245605469,13961606,RELIANCE.NS
2019-01-17,508.9184184171951,510.4525635845906,502.4927124442108,504.4715881347656,16379077,RELIANCE.NS
2019-01-18,510.85280980484947,529.1293300822731,504.8273667420513,526.6613159179688,56181172,RELIANCE.NS
2019-01-21,530.9525868652364,551.385793856642,528.573506735167,550.38525390625,48206814,RELIANCE.NS
2019-01-22,548.2285379681914,554.4985800560028,542.3364367197829,549.2512817382812,36207430,RELIANCE.NS
2019-01-23,548.4286147581106,553.275709031057,543.4037113706246,545.3158569335938,19313542,RELIANCE.NS
2019-01-24,544.7377510626503,557.2778345730263,542.5588029080949,554.7208862304688,28775487,RELIANCE.NS
2019-01-25,556.0550479987443,562.3917617593302,549.3625378680157,554.076171875,18703992,RELIANCE.NS
2019-01-28,556.0772380521597,558.5007853675066,543.5816199737301,546.7611083984375,18744303,RELIANCE.NS
2019-01-29,547.4058319436815,547.6948978925816,534.2209456710425,538.3565063476562,20405845,RELIANCE.NS
2019-01-30,540.2909471494282,544.7377779138919,529.6629491926045,531.70849609375,17164298,RELIANCE.NS
2019-01-31,534.5100404424111,546.8277889012099,534.0653692421624,545.69384765625,22279301,RELIANCE.NS
2019-02-01,548.7399266020019,558.0782591486003,545.6493727513893,555.8325805664062,20187323,RELIANCE.NS
2019-02-04,554.5207606926173,576.7327691603633,552.3196086388238,574.0424194335938,25528059,RELIANCE.NS
2019-02-05,574.5315526145657,580.0456533746585,568.572780672687,574.3314208984375,20479210,RELIANCE.NS
2019-02-06,576.42139839868,585.9376579308329,575.5320560913038,582.64697265625,20586783,RELIANCE.NS
2019-02-07,582.6469369746206,587.5162342309205,571.9078621118152,573.8200073242188,20150710,RELIANCE.NS
2019-02-08,571.3298937267417,578.3114698839838,565.7491210715458,568.1726684570312,14230054,RELIANCE.NS
2019-02-11,567.3721777883574,567.4166449072653,556.2995089683704,557.300048828125,16457901,RELIANCE.NS
2019-02-12,556.5217966214702,565.7934572740039,556.5217966214702,558.7007446289062,13998153,RELIANCE.NS
2019-02-14,551.852609491759,551.852609491759,541.6248765756743,544.3818969726562,14496604,RELIANCE.NS
2019-02-15,546.8499960317938,555.8103879290705,539.846216795909,553.3868408203125,20994460,RELIANCE.NS
2019-02-18,555.8548007347506,556.9665380020092,540.2908945736532,542.5587768554688,21106139,RELIANCE.NS
2019-02-19,541.6249044942708,551.274565434073,538.6010812612611,540.780029296875,13658461,RELIANCE.NS
2019-02-20,544.2264022595144,551.40805031561,542.0696577706717,548.8955688476562,13776558,RELIANCE.NS
2019-02-21,549.6292834807225,559.3234126066798,546.6721309103161,554.476318359375,23142949,RELIANCE.NS
2019-02-22,553.4535348502544,553.764804671846,545.1824135447996,548.0061645507812,19152470,RELIANCE.NS
2019-02-25,549.6291681678757,552.7419846915055,542.8032588032829,547.9838256835938,17176522,RELIANCE.NS
2019-02-26,537.8451850368259,549.0957236865192,536.2888356877302,542.6255493164062,22160532,RELIANCE.NS
2019-02-27,546.0940828755768,553.5870008173056,537.622828868863,544.0707397460938,24308835,RELIANCE.NS
2019-02-28,548.6287111035471,551.3412646659417,545.4269598752707,547.4280395507812,24688859,RELIANCE.NS
2019-03-01,550.0739489514001,552.453028929686,543.5149003151358,545.2046508789062,17329606,RELIANCE.NS
2019-03-05,544.0262041170199,551.3190487732026,541.8917231342477,550.3629760742188,15577500,RELIANCE.NS
2019-03-06,551.3191403320105,566.1271083197254,549.2291261191059,562.4362182617188,26332276,RELIANCE.NS
2019-03-07,562.0803355366173,569.1063174675843,559.4789203838766,564.859619140625,17738092,RELIANCE.NS
2019-03-08,562.9920499157988,566.7274068521014,561.1911018140993,563.458984375,13211934,RELIANCE.NS
2019-03-11,564.7707924193708,583.4252544303251,563.8591867487826,579.9122924804688,21258869,RELIANCE.NS
2019-03-12,585.6042004364595,593.2083156201982,584.4257920428238,592.0299072265625,24561597,RELIANCE.NS
2019-03-13,594.5424479954376,604.7701243458075,590.584755084466,599.1226806640625,24577591,RELIANCE.NS
2019-03-14,600.2120350971369,605.6594053107309,594.1420658815271,596.5656127929688,22753310,RELIANCE.NS
2019-03-15,598.0997697695152,604.2364100965389,583.0694684590887,587.7164306640625,34764353,RELIANCE.NS
2019-03-18,591.874205781967,603.8584800704158,590.9848634151969,600.345458984375,22104063,RELIANCE.NS
2019-03-19,604.7700026803525,613.6637228437745,597.2548818688533,612.1295776367188,21448030,RELIANCE.NS
2019-03-20,612.6854489247503,617.2212140144412,606.5488081067413,611.6404418945312,21639437,RELIANCE.NS
2019-03-22,610.3286275838059,614.0639844657932,594.4089827675687,596.6546020507812,25078643,RELIANCE.NS
2019-03-25,591.6963034908932,594.4755872811774,585.5151962891665,588.9614868164062,17394088,RELIANCE.NS
2019-03-26,591.5629142966276,609.9283678159212,591.4295129464958,607.9940185546875,20734876,RELIANCE.NS
2019-03-27,612.7521034470577,612.7521034470577,597.7662699100543,599.9896850585938,22079870,RELIANCE.NS
2019-03-28,600.4343864888832,609.1279751855097,597.1214971568348,604.77001953125,22930248,RELIANCE.NS
2019-04-01,609.2168953564346,625.5812099242753,605.9040061008697,618.9332275390625,22088854,RELIANCE.NS
2019-04-02,621.6680623919196,623.9359447841351,613.7082107757865,617.9771728515625,17526740,RELIANCE.NS
2019-04-03,619.3334843305834,623.8915126137143,610.1062896471476,611.529296875,17169813,RELIANCE.NS
2019-04-04,613.2191720148456,615.3091862738775,599.1004144585554,601.6796264648438,18320845,RELIANCE.NS
2019-04-05,605.1925161296278,606.504325853729,597.2104603007144,602.0574951171875,14717266,RELIANCE.NS
2019-04-08,602.9913484888758,603.6583552715974,588.6280535203862,591.0960083007812,19081843,RELIANCE.NS
2019-04-09,590.9404329916111,596.1876720186839,587.4274116874274,593.408447265625,20774977,RELIANCE.NS
2019-04-10,594.9647482369978,599.4338419665922,589.8731148625114,592.0520629882812,16651949,RELIANCE.NS
2019-04-11,592.7413646626808,601.6572893551589,590.9848837435666,598.9002685546875,12558520,RELIANCE.NS
2019-04-12,600.3231732314594,603.3915230190657,594.3866647342375,597.2548828125,12948769,RELIANCE.NS
2019-04-15,598.0998002294208,599.8563405148398,593.652969511252,595.943115234375,9285737,RELIANCE.NS
2019-04-16,598.0996934914357,604.7699383783045,595.876278529146,597.5438842773438,17360317,RELIANCE.NS
2019-04-18,611.4403334527134,617.9993818498127,606.9935028676342,616.3096313476562,39286534,RELIANCE.NS
2019-04-22,604.7699515465918,607.8827681827603,596.4543639707182,598.25537109375,23607922,RELIANCE.NS
2019-04-23,599.4338101256589,610.5508857514487,598.5444678230537,606.4820556640625,19807450,RELIANCE.NS
2019-04-24,609.3503805860372,620.2451225482408,607.5493730542112,617.8883056640625,16101112,RELIANCE.NS
2019-04-25,617.7104883425005,628.0716256877919,605.9263435767734,610.2842407226562,30469914,RELIANCE.NS
2019-04-26,611.4403870024071,620.7565162983317,609.5282413717472,619.355712890625,15069884,RELIANCE.NS
2019-04-30,620.9565886646793,620.9565886646793,607.7939642305762,619.355712890625,22348580,RELIANCE.NS
2019-05-02,618.9999337216068,628.7385297006279,614.5975701695064,624.8031005859375,18992003,RELIANCE.NS
2019-05-03,626.0926548076853,630.3394131790576,623.7358380847257,626.4928588867188,14240262,RELIANCE.NS
2019-05-06,621.6680215628418,623.8025024605442,612.818768797066,615.8426513671875,15832114,RELIANCE.NS
2019-05-07,620.2451494376572,620.3340836873815,595.9653868390153,597.432861328125,19417647,RELIANCE.NS
2019-05-08,595.8763417992864,595.8763417992864,574.6204663806473,577.8444213867188,31958919,RELIANCE.NS
2019-05-09,573.1085830669476,573.1085830669476,556.633069435921,558.7230834960938,42670173,RELIANCE.NS
2019-05-10,562.5251167243712,568.1726192629694,553.6314549463908,556.3662719726562,24557430,RELIANCE.NS
2019-05-13,554.9210491364415,560.6574264284468,545.8494596950486,547.872802734375,17603659,RELIANCE.NS
2019-05-14,549.8515690855692,564.4594621270546,547.6281538909506,560.5017700195312,28438234,RELIANCE.NS
2019-05-15,566.0826625376454,568.3060782074135,556.1217294653811,558.9232177734375,24419559,RELIANCE.NS
2019-05-16,560.2794414070868,565.5934103188847,559.4567700569194,562.6807250976562,14451308,RELIANCE.NS
2019-05-17,563.414477718221,567.8390450416779,556.7441724991771,563.5923461914062,17276949,RELIANCE.NS
2019-05-20,584.1367489505126,594.8536213108704,579.6453918934102,589.6063232421875,26979100,RELIANCE.NS
2019-05-21,592.4079149702712,607.882888892431,591.4518421700133,595.7874755859375,30343560,RELIANCE.NS
2019-05-22,598.3888731238807,604.6366519509965,593.697443508096,596.0542602539062,24689918,RELIANCE.NS
2019-05-23,610.1062655891104,618.9999268330204,589.2061260447321,593.163818359375,38766006,RELIANCE.NS
2019-05-24,599.4338793034989,602.0130316473468,585.4263208404058,594.4756469726562,22269265,RELIANCE.NS
2019-05-27,594.5868290372126,594.7646975136477,581.2018106049238,582.8248901367188,16076686,RELIANCE.NS
2019-05-28,586.8937267895313,593.5639721575324,584.0255088138755,588.6502075195312,42594251,RELIANCE.NS
2019-05-29,587.4273758435999,592.8970095110765,579.934458605217,583.8921508789062,15558515,RELIANCE.NS
2019-05-30,585.3151810856352,596.7657910486324,585.3151810856352,591.3184204101562,23494381,RELIANCE.NS
2019-05-31,594.9425676489825,596.7213117869429,587.071650070184,591.4962768554688,25724066,RELIANCE.NS
2019-06-03,593.6529389620333,607.9940296272227,587.516298638274,604.8590087890625,18556942,RELIANCE.NS
2019-06-04,603.6360980885171,611.1068116046075,599.4783333814987,601.0569458007812,15442761,RELIANCE.NS
2019-06-06,605.6149951879042,605.6149951879042,587.4718755616177,590.2511596679688,16764835,RELIANCE.NS
2019-06-07,589.6286089339727,590.2066814942485,580.5792828507242,584.71484375,14722419,RELIANCE.NS
2019-06-10,587.3829406264767,590.0954943640182,582.5803728426142,586.604736328125,11768468,RELIANCE.NS
2019-06-11,587.8054154783434,593.4306547533242,586.0934016212589,591.0515747070312,11492074,RELIANCE.NS
